id,T,recency,frequency,avg_monetary
ae0ef1d2e3a62b54a83dadad4db14f5d,232,107,1,135.0
bf6504419e536f7c4c2461ebb0689d48,464,32,1,113.99000000000001
c411c8b6dbaffd467263f87a23f2cf52,426,188,1,94.495
d8e4bf349af9df104faeef494ad2c6de,365,29,1,59.945
fcd0ab79592faab19e2bf386cf69fbcd,571,421,1,39.4
05edb10f73fe7d03959ff26540913b3a,392,148,1,100.2
1e433d2aca7584032f8f56d51643e605,305,34,1,80.45
211aaecea827d378c879c2b2f667c89d,118,63,1,112.47500000000001
4191bcfd448dc07138d2951ea4d10008,456,154,1,72.9
4d98a16aebfef3772cc4d547bcae8761,314,23,1,168.0
59268ee5dc0cd98a36ea808010826cc8,263,4,1,78.995
75b45ab225bf88fdd7f432507030a4b8,537,181,1,64.35
78d79858662c99b94b69547d9f80e061,218,201,1,124.85
7c396fd4830fd04220f754e42b4e5bff,365,28,1,32.69
8d50f5eadf50201ccdcedfb9e2ac8455,477,462,16,42.918823529411775
8f2fa110f45a5b5592f1593842b7e87d,429,341,2,106.91666666666667
9c540c186d344c460d85726b531b287b,479,373,1,76.45
cb06773dbb3415543b78720a3986344e,257,87,1,56.35
cbebce165db72a2bfba9e81a3411bdf7,548,65,1,158.2
cde6577300fbd06655ff162902f15b2a,139,120,1,131.45
cef29e793e232d30250331804cdb7000,544,315,2,570.9066666666666
e836a4279bd9127752d8949d46f7a5a5,120,66,1,82.94
1650819cd492bbf4b9d189c7d4126475,302,74,1,133.95
23339103d82a054f9729b0554ce22e8c,97,17,1,96.75
3e3d56f9737c010ccb5b67c601a18b53,44,9,1,92.89500000000001
3ea4185126195c34ed9949d8e406d570,429,381,2,251.96666666666667
6b1b676621a55a12546f8eeeaa12d4a7,350,45,1,138.0
8bc3068714502a076cdc66f2a207bb20,405,161,1,69.94500000000001
aaf97f99c731d8d84810ff16e6ded10d,411,49,1,149.89999999999998
b9fba7ed7a4f5761ffd6c407ad764503,83,8,1,80.0
cc44d1f72587f44e3af25f68f1db8cd2,120,63,1,69.9
d8f3c4f441a9b59a29f977df16724f38,594,583,1,56.349999999999994
e10b68125f54adc15562b1fa412e655a,456,218,1,58.845
ed7ecb1bd52fef9f35d06b0f09c79539,517,247,1,40.4
0ffc908947e1f0c9f17647058b9a58c2,446,17,1,209.995
2a7f837de6a1999e457b8e3c5619156f,161,127,1,46.989999999999995
4c116f8ddec984371284ab7bc860001a,433,27,1,19.99
9cc5a07f169a1606fd347a56683e6ea6,265,252,1,182.85000000000002
a914b2be4782207abc6758095ec9e8aa,112,83,1,114.8
b6aa5a87f6c08e2510324edca009810f,357,28,1,35.95
b8b3c435a58aebd788a477bed8342910,487,111,3,125.4925
b8f77228f32fce5c13df55da21fad23b,236,28,1,129.0
c2b85b27ebd380c2c156e3e8773bd4c6,263,128,1,35.47
ccafc1c3f270410521c3c6f3b249870f,698,609,1,87.19500000000001
f6b12abd5112545273ecbdc84f6cf35f,113,64,1,110.32
f7d2fc6f0a2778f53d2a6bfc27bd0e8c,476,156,1,162.9
1fbd81e4d0a0cf9125ca038b43533b7f,487,286,2,49.93333333333334
21421ba1bd92005a3b48e6a745e9b8bb,232,17,1,244.47
3871b0ab0166a2f441fa762f5206cacc,443,84,1,154.89999999999998
3c5e1130694632f44051b23fd86ad9e2,495,354,1,264.49
41348c09a551501117e31f8a4149950c,295,29,1,127.9
615922c430abddd368735199c38e735d,498,174,2,104.23333333333333
94a19681bf6faa3c6ce3e2df1c2d97cb,422,77,2,49.23
9c2014c8ebe041a98e9603375cd7bb6b,310,231,1,38.945
b1153ed93605e954b8710b36c8c5f5e8,143,10,1,90.5
41b4af321ed477242aebe74652fd8219,114,29,1,88.80000000000001
a2eb3545fdbc2c6687e8d66c78c206d6,367,281,1,57.400000000000006
a9e070f61d35aa13e420c8597b5ccb3d,227,8,1,52.8
b530945168f12f82a3f9be3a5e243afa,381,55,1,27.994999999999997
f25c82f041560f45f4a408157ff3a5de,274,233,1,215.9
fb4accbcbcd54672a8a8b195d9ff0ec8,407,23,1,52.64
2b9bd15bf8e54b231c518790c55e5f92,127,43,1,49.9
4e4b787733d41ea0cb9b69a192bb285e,282,6,1,189.9
60863e9f13562f664b73e6f76ff85910,107,75,1,54.49
728a151b4593fb7ae0787158df28752a,127,37,1,64.99
cd11a0920c498edb1da9ecd2d31aa599,317,103,1,83.85000000000001
f0ac405c280fab1d087b8982e7801b54,411,383,1,134.0
f92fd2c87375f957ece022972b16849b,388,115,1,93.495
fa980c101c0dcecaecd3a1b5984c6b5c,272,171,1,69.45
05669445931c028d97b7c0637b5a2359,374,42,1,90.0
1c4531b533d17f3b316de441268e513c,460,116,1,33.1
4c112bdeac93a04155c340b65b35c232,463,8,1,25.349999999999998
50e1b12ee1e2eab6157d9c0b035136af,209,2,1,18.45
57017bffe1b59c7da66267b6d3fcd44d,512,184,1,81.9
59d66d72939bc9497e19d89c61a96d5f,551,161,1,1729.5
6d3d5771a12f5e7d00729f940bb28fd2,438,33,1,97.79999999999998
6f22857001b77949eb8110295fced3ff,323,35,1,45.9
732d307839b02bc2d3a4c26b515ea2b9,266,81,1,60.95
9689908caf4de73724feed92175d867a,194,162,2,106.32666666666667
a31ef19138e1e8ddad1c8c30612a044d,284,195,1,52.489999999999995
a69d31a5f6011df99d415808d6d640b9,194,1,1,44.99
bfcdddab5a2fe5dd1d1b8330795f4061,443,190,1,112.74000000000001
d08c29302907086e8fe823369542f3ae,416,404,1,209.39000000000001
291d020953194db1b8578ff8d9959c62,141,48,1,140.0
5709900c6ded8af6dfb28b043943368d,262,145,1,58.49
5c77da09750b42091c93c331d544ab53,244,199,1,134.87
6594a65023bcb47539aa91b0f8e98e00,277,97,1,104.99000000000001
6bbed249de21777c6f7d5074e6c469e9,258,117,1,19.97
6ff62b85b8dd35a3402d54618bdafec6,214,3,1,296.5
7993617f039446d209d529ac9cc03f1c,368,315,1,46.9
83915016a26b0ca42e3caf1070664d1f,125,99,1,18.895
98e3117841a2431959d17808f04bf23c,371,327,2,108.23333333333333
acd7af4da419afee85373166387d5799,22,7,1,329.945
ae20947231d4d44dde1680a7ab14d90a,367,9,1,138.495
b5b46581465f851df3529a30d2503f59,343,7,1,205.98000000000002
d7e0432688bbd72d3567568903f6117c,234,18,1,89.15
3c555d15cca5369965d1759ad9530a66,134,20,1,249.995
68519bc41532d0f1a6613d278f86a5bd,359,127,1,41.775000000000006
87c907fa30dd1bd3709c84b912b50c7f,242,16,1,152.24
8e31f8c64b847de447636be1ced917f2,196,169,1,82.195
b9bab1d3bf90360ff3942299971001ef,162,142,1,113.73
c968cdb924339d7a42e0c448153b72cc,342,19,1,324.495
e0c99ffdcd8891130985ac90cd2d8eec,412,69,2,150.29666666666665
16bd767d18bf82bb09fc51520f7ea5ab,322,48,1,56.99
28aea3e12549a3611bbd8d4e3310e4fa,105,15,1,97.0
3be412c1321c061d6f85c5e41530ce2d,448,282,1,82.85
52e05f52b2ccd1945aafaae6ceff7ba1,316,32,1,108.94500000000001
6e14116d3471123fcf057c203fd7e801,243,58,1,82.5
853254c35b5ee150b4da2b3698d73f9e,28,16,1,58.9
9f5e91d56f3c3c192a0ee7fa88de7113,356,85,1,62.900000000000006
d7a86208b8dd2e697ddf825c386a0402,354,93,1,125.89500000000001
e0836a97eaae86ac4adc26fbb334a527,70,62,2,20.993333333333336
e38a9d13896946501404c6d82790728c,502,235,1,157.495
012452d40dafae4df401bced74cdb490,443,330,1,213.95
1581a918a58a11d99c69f86d9c0d2098,146,1,1,81.85
2b5ffb4c42d26e466ad575ecce365aa2,540,396,1,57.95
4f4d2fe2987efa0b9e4e61a466e8ed8b,373,159,2,56.23333333333333
7823a8988612aff9a03896c51e2c5f7b,233,108,1,109.4
87914dda99d76004bfd05778028fa7e8,276,45,1,269.995
8d187f36fa18c60c2ac49e7a966d8ff7,31,13,1,118.5
941254873ba3ece63e297277436e4c36,285,11,1,37.0
b3a34bbf1a1d11885918ad3ad99083ae,116,69,1,149.9
dec8632530ce2c58e688e63cbc5105e6,388,120,1,142.85
ece908ca0502def5dd56deca8a5c67d5,556,427,1,114.9
21559d7ff0ebff720e5e160184338fed,450,404,1,57.45
4985c6f86aaf1460d9b6fdc74465a5a5,39,6,1,110.32
552fc05a13d28356a38e8b13f64cbe4f,357,48,1,72.4
6bb0bebc0758e1a834cb5bf96b6d8feb,432,312,1,74.95
6faa792efdf7c9c6eb7cfdf68aa5e581,539,209,1,119.495
8505734f21396405b5477c75a45734fe,303,32,1,59.8
ad0ab3a7b55bde26410aff17192f6699,203,46,1,15.45
b2bd387fdc3cf05931f0f897d607dc88,189,6,1,273.57
cee86ef4954e9d77f02cbc2276dd75e7,113,5,1,319.85
d052fe86655dae0e952c1bacbbb99d7a,243,122,1,84.945
ed42ccde391485cde5b0699b84b5c070,215,145,1,79.34
02e4c56fefa30628768ffe326d332e2f,524,288,1,31.990000000000002
0451ef5a31cea3e14ce02d768d7c9943,508,65,1,172.74
0cc2ee1112a11a1094eff52fa2e87150,477,141,1,379.9
34b0cd95480e55c2a701293a2b9671b3,132,125,2,87.87666666666667
636f22218f8430a8463c5ddc5f68fc62,462,40,1,89.94500000000001
8c21dd8c37144807c601f99f2a209dfb,482,375,1,382.395
a944a93bfa1d65b1523c45f9ccb01ec0,325,46,1,52.945
c17dec01473d89441bb6a93fcb58e663,295,120,1,139.5
dc48b0a1b0e6abb6586f322c189f6b93,474,459,2,84.56666666666668
29d72fba272ad06ed0b2ac6351da042f,210,105,1,119.95
4e65032f1f574189fb793bac5a867bbc,527,445,4,80.914
65a6ec5d6e6e86bc43a2cbf235be4675,144,16,1,86.9
a4e456eca4b667dc31e1881a4b56b319,233,145,1,69.9
b222983612ccf9940049ebca9c555130,89,15,1,60.44500000000001
c8460e4251689ba205045f3ea17884a1,28,1,1,2040.0
d3f15df5924e63131bcdac6364b6a6fd,540,24,1,86.69999999999999
d75acd4c5b7b4dfd32b9d9172b195419,161,69,2,86.26666666666667
dc813062e0fc23409cd255f7f53c7074,430,418,5,114.62666666666667
dcd27efb93b723b301f8bac00e5d7e01,125,12,1,146.4
f62d6572c9c25b3796d058d7b833f8b7,533,82,1,84.9
0ac4a9460c1baf3051ffec5c9021a499,119,22,1,88.145
26a6e3e036636ef1d5636f98b66094cc,231,154,2,142.9466666666667
345817899c325d8b41c9e88011a8ab43,420,246,1,45.4
7c763d069eb3926fc65593030d5c99a3,401,103,1,44.95
7fb211f99a01b4971fd1e07e3a256458,309,267,1,225.36
8d26c82c2086dcacc175e2ffe6ee2f28,262,157,1,114.85
ab0faabf48c8c0108c13277d2b701f16,232,2,1,112.5
ac95cdab584cac0e86ce97a5399ecf79,228,79,1,377.9
e68856e8450afe7390b02d1b2bcefb29,363,79,1,58.85
08b57f87bc889756ca453bf8106d48ce,122,49,1,50.849999999999994
0d4644eff058d75937ca1eec574bf87d,346,68,1,97.445
2f2f4b5a5700a5b108e6da7f0f5f5bb3,130,41,1,79.4
3f1ae9854823f7c0a8027bd994b2ce64,175,21,1,139.8
53e4d5ab8287848319f0220d47ee7ca0,258,167,1,89.89500000000001
575e8735ac3203bfb92c7d52919faf70,282,246,1,58.4
6e2f539e9e0e323859a81079581db712,350,196,1,14.895
87c9e7ba960e4c2e6bd786b162adc639,117,3,1,798.9
a66315c850c3712707754c1eca7a8069,474,342,2,187.63333333333333
ae899cddd0d9a9ae7f10099595241089,109,18,1,34.445
f5d32f2ee3d4caec1870de481c276bd8,164,74,1,75.45
fd8ccc89be43894d2553494c71a61fd8,177,39,2,59.81333333333333
0509ab034845adb0b4c91b6f0e7b7260,125,2,1,158.0
10351fa9e690ca750568e3c19978d69e,109,20,1,103.5
2642f11f7c5588a63213b5e67e8ad0a7,36,5,1,127.595
2ac4312997e09e6770fd4c3d52adf77a,243,4,1,57.895
42398dee8f2098eec5579129cc1a6f5e,352,72,1,135.5
46da36c3df7118852b770394d1ba2be5,439,408,1,47.4
525e9dbf2f675f893b9f695d5ecefb31,356,324,1,74.995
65663adf8c7a498b79e57ff84ab2b654,499,215,1,85.37
bf429f20c75a39eab83442cda8e59832,284,126,1,314.85
f11821d908830e74ad782532ebed897a,475,96,1,68.895
175b8225bdd99e95a64e07a6c06e8746,228,7,1,197.39999999999998
4046cc9e4828038b58ee191e1f713466,146,60,1,95.985
572a2a7bca60d77e596287ea324a4680,125,1,1,100.0
589211c7448e6c3b58b0ba98ce089ee7,252,2,1,42.99
5faabfe6772088c4d906b63fa81ac63d,413,360,1,66.19500000000001
815a99cb9852a1011da9bb7f2070b93e,205,103,1,84.74000000000001
84514f009b40220330a5e42b102437bd,419,96,1,128.82
acaf5177d6de60fda7ce77c48abb5230,197,52,2,208.5666666666667
cb5c545d96f39390b7f372aaa88c4a7e,313,6,1,39.0
e43c9920240823d6c97bedc723c25281,428,394,1,116.45
e53821a413d5b137cd9005b41f09dfe0,333,14,1,80.4
f96be73d5c1d3bfe8fcba7924798ba91,404,295,1,203.39999999999998
0aadc1d26d1c8b88a52c39a533ccea93,511,231,1,548.98
27d59fe7ff2ed894f826fd4a7e5466ea,248,68,1,34.9
5ad84888519e10ff52d8af00641d41bc,95,63,1,232.9
5b09c620db60411b0be6f1817c6cbe71,378,151,1,110.045
6f36e0165218ac7ae521d8e44739e703,245,24,1,114.35
f1f30eb24d90309e4ec02c385a17e81f,351,224,1,105.87
fdb1f3e0dd15b657acc64314ce89688f,406,21,1,69.99000000000001
04d3c2795b83634312bf3f86f41f7901,452,60,1,278.995
0c32aa09e8eced3ea26c2a013b7b75e9,279,197,1,103.795
2004ba7732339d9be65f2236d8887ae4,336,219,1,124.975
2bd9d2f3cc5d99b1b3d9ff5acd81bd5e,476,174,1,35.95
2e366b0c6451864364bab2e7917ca1bb,463,2,1,49.0
2fa63db193ecb500d4058cae36026f8f,142,8,1,139.4
3c166bd80203dfb723ba32f64bedd87b,139,20,1,140.125
455b49402053f170c64a3ae7fced73d4,362,163,1,94.45
c2a444c39a2d87b50039f910db917e3d,239,165,1,54.495000000000005
ddeb6f3566dcf17cb455271ac103a73f,245,29,1,174.395
0241fa2e9adf0576cb0f845377d05c03,76,34,1,66.155
0abee71cd257861a0944e2a81cea4a50,541,259,1,179.8
10b58cbd6607267fd41812614367439e,583,343,1,144.925
31d332d20895c5c0baefe55207a0fead,478,429,2,77.10000000000001
3edcab192482e9871c17b34cf98c3996,57,26,1,117.80000000000001
410a0462acba9ae869f84450fae8a4ea,118,20,1,127.625
5457ae2c352c18e3bf5cba68301d96a8,188,148,1,587.45
85b33fdcff5e20584ac9ec8e3c559ea3,422,63,1,82.445
9194f9aedc33b4f984bcdcc7da7461f4,455,346,1,74.45
a239b8e2fbce33780f1f1912e2ee5275,575,11,1,199.85000000000002
a32fd99e791dbe323486039bce9ac35e,115,44,1,44.0
b918da4934c7eabcda6e45b4e18aba53,498,14,1,93.44500000000001
c35ffdd9679e194c3673533720b5e00c,516,133,1,209.95
c4fe9fc8b5e1b4f9992db983d0429854,502,16,2,105.0
da1e7179b9c5a1494d78528cbcf05aa0,473,174,1,699.95
018b5a7502c30eb5f230f1b4eb23a156,474,94,1,39.99
0b18593e033697810a62a987e77f4b8c,459,284,2,46.56666666666666
0f64cafdb3e1e4806c99ff165305e27f,209,54,1,86.94500000000001
2f679a526d3b619beccc26a3d1435de4,293,18,1,63.94500000000001
525236008daa62b6022f35142ef864d3,334,121,1,104.94500000000001
5cb8c9998e51269d6c8c983def687414,351,93,1,119.45
65ee274b862c5c053367be8a70dbc029,132,30,1,90.99
71a26c172a544ccc789674f1fab9d951,145,1,1,103.75
a029899dd8534557a81c369475ff80c8,144,18,2,142.79999999999998
ad7fda75731aed4991eb80d939db8115,22,9,1,34.0
ae74c314b9c383e5d7bcd99d54ffbc71,484,30,1,151.57999999999998
bd8e0f3ea9fb694fc53c7a358643fc06,236,204,1,149.49
02168ea18740a0fdaaa15f11bebba5db,380,50,1,99.8
05e52c1f96f8b83dd66dcdce679ff58d,479,72,1,105.0
0a5fab743da859b3f10a409bbb132a5a,547,345,1,9.995
23b2d37ef78f3c8dcb31f5eefc30190a,372,177,1,16.0
31d958dffbf0b744375b5ff0393e6fb3,476,127,1,93.95
4897a3c64a635a703a71dd2d9189bffa,508,168,1,193.405
7ad04c71bfca958e6f2ec44bce34e2da,29,14,1,172.5
9077449283dc1319d5e51fb3159b28e2,465,68,2,75.74666666666667
a2027a1c6f9e04a875c44ea09061d3f2,162,53,1,111.39500000000001
b4afb55d2d38d9bbe0b83ec108c3e77e,421,105,1,175.315
e4d800060f85d896b83b4c3e3570065b,364,198,1,88.45
f8daef44c2589a488bfed29f1be8396a,320,288,1,117.995
1197ba886110324a1519fff17dd8d1d2,393,14,1,37.4
3af90f255e824d1d53b3584a4e89ad58,584,467,1,82.5
4ffd7cf05f22d7a320750a2f9e73f665,362,55,1,123.0
683cda1913456fb0cca302892b37a052,259,17,1,64.95
85ed7212fe192ab02ab44c95ba87868e,353,75,1,71.83500000000001
c51a1ea9fa9851c70f89d1178c861150,574,56,1,37.349999999999994
d375c3a3a6bff030c08c6d4109b3f226,416,119,1,67.45
f08d5e0d77469bca395ed24633b8f8d5,166,12,1,72.45
0b51518c7deffd54b13b007c9f91c3f0,123,60,1,128.29500000000002
221ae88140600106a982acb69a0add50,212,37,1,209.5
99da196553d9b67b1c762a712a8caaf6,289,5,1,246.62
c036799f1b7d9832bfa372f83278182a,244,16,1,146.45
c937a5d7fe89380c128d9b8746495474,273,52,1,219.99
cc14ea7099959d91a17c9d7c3a46721d,480,7,1,97.65
e76f5c3699e402d57852989386ab1cc4,179,12,1,73.5
06d26e5230ac619719997a8cf435a69b,153,1,1,25.75
1590457b4be348b165ff7030a6f94dce,539,113,1,79.45
1f98e3467d2b48dfb44fc12b137d3447,696,455,1,191.25
204fa49efb5913a76287284d6e096f69,412,27,1,44.425
334d0235ca6f2f09dd55804a26efe952,146,55,1,78.9
4d9e104764077f7dfae917c7cc803212,532,489,1,46.989999999999995
60e6fe581610db699ac03fec61f4d53f,586,376,1,132.0
7bada66424f46ce9a766b94974849e09,330,21,1,122.45
88a8f123107a063acbdd1c90f3d8adea,418,132,1,63.745
a80bfbd1e59358c3afb4b2980455f171,325,260,1,139.9
b9544dcc09004b3b28e388ed130e50f1,197,23,1,199.9
ebf40c0db4fe06ddd15a7a44238c986e,316,232,1,98.67500000000001
f06d35a600b606329886d392afda66c7,58,1,1,83.445
1d72aaec15863f7532b2dbf4a5c4247d,520,151,1,224.95
255ac312f5ceb97163ec60f0db2eee11,316,43,1,151.735
47c1a3033b8b77b3ab6e109eb4d5fdf3,393,170,4,167.32
969e62a47aec03c735127e6f11ad6564,484,56,1,184.485
cf32aeb4e8a323e6499a573ac5c90326,424,39,1,94.7
ee04cc9bca4c9198bec5c54c2542dd3b,441,412,1,103.445
f0fd988c7c2a4cba167138a8adada6ca,241,156,2,38.13666666666666
f257deaa49d5e0a8c5fde46dfc350e52,63,29,1,188.61
f34cd7fd85a1f8baff886edf09567be3,378,32,1,523.5
0937f85b7a96b6ad600405e9bf94255b,165,50,1,33.5
155af62b6c947689a67af5c16acd5c55,267,65,1,209.9
738ffcf1017b584e9d2684b36e07469c,326,246,3,149.475
7b6d07dac0a2c373d749142e920ae356,280,132,1,13.65
7ebb3bb52aff91c642c9e4d81d4cbc95,195,80,1,14.89
967ee07cb69460a7e1d42c7747142572,594,312,1,90.1
af0450a3075f107a38cd7daadc98f990,172,21,1,41.885
bfe1ecef0f01ad67e5e0cf1860e94e60,474,124,1,75.95
d37b5d5b492f667ea230e377a97fe859,304,86,1,72.7
3442a61b2d5bfd9d605d6943701ad650,177,15,1,544.36
37f2527bb624e379f72a742154fdb762,116,17,1,52.5
4c3d123168c78dcca6cde5a7274430a5,478,29,1,12.5
5c2b5c09534917d37857557d37ed9205,205,126,1,148.4
9af2c271654a36a48beefe342ba6208a,344,87,1,66.6
a10fe3c477989c968aa284bd448b1d5b,518,25,1,139.94
a8df4001abe77cf8473902c2b7efe418,400,80,1,22.445
041caba6a63ace5818387698ea85cdb2,538,435,2,40.629999999999995
0c1201c04330536234aaa49b396745d4,223,193,1,176.395
19bedfc18c92d4e7eb6ba318a6c2033c,305,155,1,504.895
247e0dcd20596bee51bd2b07f633fa04,300,66,1,57.3
27eecff5a6338f7c36c78ad05eacc575,29,10,1,255.5
2d7c6bd64b139f0f40968dd19c629532,408,9,1,95.695
4577881f7a6c10d8eb6bd7f7a82ffa86,398,351,1,418.45
55efe0d41e47d41465ea4fb5f8badee0,204,75,1,26.35
565448508b44312e8489ca1bc1f5d09e,502,8,1,127.5
95160caf14611a705759de6bf13555b6,464,49,1,84.94500000000001
a54a1749bd03dfe0d3642b7fbd888b47,169,1,1,49.95
c37449d8b51eefa148cd87b2c605a1c1,516,28,1,56.44500000000001
c957b57bcaff0ed3a494d95c865de4a1,314,22,1,106.4
d8a89dc47bde7dc0b83a3434cc017ee1,543,241,1,217.49
eeea20d93b0e221411defcabab3c8949,530,449,1,119.35000000000001
f9165be8a411384aab9f945394418a0c,379,271,1,120.45
0e4d012fac3d20c033e0284fb6d2ea6a,127,113,1,180.26500000000001
2b174670dbec666bbc68b6e2a4062740,485,64,1,148.92000000000002
31bfa97f1ea0663a50ebc5c811ebdf4d,329,23,1,441.995
3cd4207d6ce944798257ac5953640a40,322,160,1,69.995
3fdc39171d444e1a1cd4da98ac2e4adb,188,42,1,189.825
9b352d0736779ff0e21fcbd59a7141b3,50,22,1,184.495
b0468c2f2573d7b6bc5bc33479785e2a,149,123,1,50.019999999999996
c7819760e70376028f519e3b57e6c441,477,445,1,49.94499999999999
05ef855308303397f1427f29470bb6ab,215,46,1,21.945
176df29483e4fb6ce1d6dd1c824ad72d,361,247,1,63.995
4be8154b42b4593fae17f1b2cb375615,266,49,1,12.9
57c6a5ac88fde55944675cc79c4d5db7,486,337,1,48.995
5925dfa8cd87ab4d852383f7039c8bc2,359,200,1,77.45
9bb5ee90bbf9e5dec4a866a9d1117328,542,310,1,32.49
d8ad2c0c09bb419ee20bbbda66ed6d9c,478,306,1,52.45
d9e97e176fab9b275f9665eef6151a7b,266,145,1,68.27499999999999
dcc9c0fd8dbf091ca2965710ef45c16c,418,9,1,47.995
e53fd5575f1418397aae732c5755b6fc,507,492,2,31.659999999999997
ec6a85d8bf9c7a514c411a1287643d1d,287,15,1,254.89999999999998
2be5dce8b491a7bc6a65d6e91bf49812,269,258,1,62.239999999999995
6084496782926c56bf04c556331bf884,352,297,1,81.45
9627e55290c60f562fa06f399ec6b82f,222,49,1,110.1
d66f438b3fcdcf22e7224aaeaf525443,371,87,1,73.5
d7a9f47a1c943e087a775dc2f9d43eb3,218,78,1,54.989999999999995
f2ab7bd70a9a23df0dac0be98f038374,332,134,1,87.9
0dc81b520ef7db9cb44bb075e129dcf8,221,143,1,193.45499999999998
1b6c7548a2a1f9037c1fd3ddfed95f33,295,93,6,115.60142857142857
3279712e1ea8d52462488b4fb9dd7014,118,9,1,86.83500000000001
340d924858c395848c127b3e772b6bfd,432,245,1,106.435
408aee96c75632a92e5079eee61da399,581,506,1,192.495
46b061196b47dfe9318d38bab6a40ee7,239,5,1,89.94500000000001
4fcf7b9d6a54ded837b9a0ff601bf7ef,203,3,1,161.0
861e2a5848de1a3e8fa544236a8369f9,381,118,1,179.5
8dafb82f687e3b0dc9e97b4198b92128,401,257,2,80.26666666666667
a38b86dce31f7c014a0c958b548f6a64,522,73,1,73.99000000000001
de73179fb08ccaa16bfbf6c139879855,211,133,1,37.5
e47e3ecbe9ae12ecbfc5651bd62d7733,419,145,1,79.9
e9b87dccd9c326a3325385087eb0150c,468,134,2,126.46333333333332
f0e310a6839dce9de1638e0fe5ab282a,472,320,5,73.015
f8c74f26f568c1b52cd212e700e977df,183,37,1,199.7
2fd07dc5dbae616986e00fb72e7a779b,131,10,1,91.9
3b97119ab53db4ae0144dff13c2ee26b,129,39,1,558.9
425634deb94b1080fc7d283f3a644941,329,3,1,46.989999999999995
7a380cb5434e6b6b5b37d45bb99dbe8a,111,26,1,206.395
803b4fc75d3fe8c5dbed83f50b3fbd8c,330,312,1,122.4
839a04051a2c347397fd425d01fc3eb2,29,3,1,424.75
99b8ee09d642ffedf091951a7235faa0,442,240,1,20.95
9aaa6812e0daefa1f7edd5f772297d2e,126,68,1,58.395
a8333c0243253bb6d89193af79807384,536,334,1,107.4
aaad6d68de5490cba508e4203ddc87de,493,61,1,158.45
b7474898d0dccad79a77bf2b0d23bbab,343,255,1,79.2
bc3e7032668d3f411c227eec09221362,81,59,2,42.63333333333333
ca994abc57b0bd7981d91d0061b3d8d6,418,39,1,244.94
e4971a4defaf07a1d7f2ff615a32c809,312,285,1,164.25
e7ceb5e15c42737c00925a715525dc67,295,80,1,41.3
ff922bdd6bafcdf99cb90d7f39cea5b3,559,204,2,31.596666666666664
083ce299ea3fc1eba79bd0b17f64555b,225,213,1,44.445
089bc915af34d9041b3a88a1aa84292b,293,60,1,46.575
3d71bc3ae0c9f857ffe17636e0d59aab,467,15,1,32.99
4d28234ccc945685ca892f6184032215,130,11,1,33.775
54e0a7cc9c09c591bd186e4569c7bf30,537,421,1,147.35
77479db0fa60ddc453f3743abc02be23,576,114,1,45.45
911be3f21248d465d1e6d9993bca60a8,351,35,1,44.9
9947c0ed8bf41cd508a78da36abc1d41,383,69,2,49.833333333333336
a5d3bfee5b23b430b95c4ae295e1028a,591,2,1,54.45
b2e9a05d23ea17713b5d7799f2004f8e,40,3,1,350.135
c0fcb07a9959ae14f01bad208e445cc4,566,242,1,169.89999999999998
db03954a9a1cc5e71f6e0f73e81a628c,352,18,2,161.0
ef3aa901ca7f8bc099be6fd33f8daba6,98,51,1,64.95
f145d50379275ab9931636f83b0102eb,89,49,1,155.0
19f8fcd23ed70e29220a6a2f13ecd911,306,31,1,92.44500000000001
230b7f6050862e4d39911debaa3088ef,138,8,1,79.99
31e2e13cc64f2a3bd9dbde22bbad06b2,224,2,1,106.0
6caedf47165dd303190404ba0d47e802,210,70,1,58.95
6e1512c1c3221bd24fa4848202727ab3,434,166,1,79.945
862bcdd9344546914b93a16397a78791,403,137,1,364.5
8b4bb71a7d37d4c2560e0f0409a58905,498,405,1,66.4
929f67fce8f269879084f50385a16354,364,324,1,112.45
9d1773d6d4fb3faaf3173924d181952a,228,61,1,63.089999999999996
acea6bd29b8c1e3c6a8b266a8fb4475e,370,247,3,123.61999999999999
c8abffe7e68de3d6c4b6dd6d4c320dd4,127,81,1,62.400000000000006
d4e5ada242c876e58b2dbbcfaa80d977,357,207,1,84.99000000000001
d9ad5b8ce105bd3baced4648987fbbfc,155,49,1,164.95
e3301490c373db9263c15a73172d0c6f,524,22,1,193.89000000000001
2ddaeeb8948d70423c3326843412fccf,81,7,1,64.0
4a433c62dfda8104d295307e855c82a7,288,115,1,119.215
56e3a158ef88285f2c15a83db0b13d93,277,148,1,123.45
71d2dbb6d2f52d568ca9d69c815a4331,524,80,1,183.95
796214f3f3b496b3b116986185984393,451,434,1,294.7
a1c1665f040ebd05f327c8e9dc1cdf4f,295,167,1,76.95
b64d39d1e77c4d9a7e7d002ad7552178,55,2,1,177.405
c6b2ccbe75ac5addb40fcff5db96a5c1,333,274,1,298.0
012a218df8995d3ec3bb221828360c86,120,42,1,714.9000000000001
21a2d9dc71459dbd3dad219cb9681964,394,197,1,269.495
2e49a3bbeb76297ee0ff49df39c2456c,501,485,1,85.95
51d91326ffc0688da14a001de38c264b,385,11,1,312.495
697452ef6f8c549b18ffecd3e0197460,186,103,1,101.9
6cea4abf8f997010abe48d8b4ef9c5f2,191,143,1,23.45
71f5d6c0cf885d0b2b52836a4c469bc3,530,19,1,29.99
c51a1f42780144ae12d0e529abc3f83f,292,14,1,229.935
